date,seq,value,x,y,z
2017/2/21,2017045,679,6,7,9
2017/2/22,2017046,570,5,7,0
2017/2/23,2017047,945,9,4,5
2017/2/24,2017048,557,5,5,7
2017/2/25,2017049,36,0,3,6
2017/2/26,2017050,278,2,7,8
2017/2/27,2017051,702,7,0,2
2017/2/28,2017052,731,7,3,1
2017/3/1,2017053,652,6,5,2
2017/3/2,2017054,754,7,5,4
2017/3/3,2017055,276,2,7,6
2017/3/4,2017056,102,1,0,2
2017/3/5,2017057,242,2,4,2
2017/3/6,2017058,262,2,6,2
2017/3/7,2017059,143,1,4,3
2017/3/8,2017060,868,8,6,8
2017/3/9,2017061,454,4,5,4
2017/3/10,2017062,975,9,7,5
2017/3/11,2017063,864,8,6,4
2017/3/12,2017064,158,1,5,8
2017/3/13,2017065,577,5,7,7
2017/3/14,2017066,322,3,2,2
2017/3/15,2017067,644,6,4,4
2017/3/16,2017068,910,9,1,0
2017/3/17,2017069,518,5,1,8
2017/3/18,2017070,231,2,3,1
2017/3/19,2017071,882,8,8,2
2017/3/20,2017072,174,1,7,4
2017/3/21,2017073,75,0,7,5
2017/3/22,2017074,576,5,7,6
2017/3/23,2017075,787,7,8,7
2017/3/24,2017076,74,0,7,4
2017/3/25,2017077,20,0,2,0
2017/3/26,2017078,449,4,4,9
2017/3/27,2017079,487,4,8,7
2017/3/28,2017080,735,7,3,5
2017/3/29,2017081,129,1,2,9
2017/3/30,2017082,625,6,2,5
2017/3/31,2017083,105,1,0,5
2017/4/1,2017084,822,8,2,2
2017/4/2,2017085,560,5,6,0
2017/4/3,2017086,697,6,9,7
2017/4/4,2017087,377,3,7,7
2017/4/5,2017088,366,3,6,6
2017/4/6,2017089,518,5,1,8
2017/4/7,2017090,390,3,9,0
2017/4/8,2017091,341,3,4,1
2017/4/9,2017092,305,3,0,5
2017/4/10,2017093,840,8,4,0
2017/4/11,2017094,573,5,7,3
2017/4/12,2017095,593,5,9,3
2017/4/13,2017096,470,4,7,0
2017/4/14,2017097,749,7,4,9
2017/4/15,2017098,407,4,0,7
2017/4/16,2017099,46,0,4,6
2017/4/17,2017100,596,5,9,6
2017/4/18,2017101,809,8,0,9
2017/4/19,2017102,698,6,9,8
2017/4/20,2017103,350,3,5,0
2017/4/21,2017104,524,5,2,4
2017/4/22,2017105,421,4,2,1
2017/4/23,2017106,936,9,3,6
2017/4/24,2017107,725,7,2,5
2017/4/25,2017108,557,5,5,7
2017/4/26,2017109,488,4,8,8
2017/4/27,2017110,266,2,6,6
2017/4/28,2017111,331,3,3,1
2017/4/29,2017112,695,6,9,5
2017/4/30,2017113,745,7,4,5
2017/5/1,2017114,167,1,6,7
2017/5/2,2017115,160,1,6,0
2017/5/3,2017116,814,8,1,4
2017/5/4,2017117,731,7,3,1
2017/5/5,2017118,605,6,0,5
2017/5/6,2017119,509,5,0,9
2017/5/7,2017120,284,2,8,4
2017/5/8,2017121,439,4,3,9
2017/5/9,2017122,45,0,4,5
2017/5/10,2017123,8,0,0,8
2017/5/11,2017124,15,0,1,5
2017/5/12,2017125,878,8,7,8
2017/5/13,2017126,499,4,9,9
2017/5/14,2017127,623,6,2,3
2017/5/15,2017128,55,0,5,5
2017/5/16,2017129,566,5,6,6
2017/5/17,2017130,676,6,7,6
2017/5/18,2017131,482,4,8,2
2017/5/19,2017132,556,5,5,6
2017/5/20,2017133,920,9,2,0
2017/5/21,2017134,359,3,5,9
2017/5/22,2017135,77,0,7,7
2017/5/23,2017136,888,8,8,8
2017/5/24,2017137,119,1,1,9
2017/5/25,2017138,181,1,8,1
2017/5/26,2017139,695,6,9,5
2017/5/27,2017140,614,6,1,4
2017/5/28,2017141,115,1,1,5
2017/5/29,2017142,877,8,7,7
2017/5/30,2017143,698,6,9,8
2017/5/31,2017144,585,5,8,5
2017/6/1,2017145,945,9,4,5
2017/6/2,2017146,549,5,4,9
2017/6/3,2017147,299,2,9,9
2017/6/4,2017148,739,7,3,9
2017/6/5,2017149,739,7,3,9
2017/6/6,2017150,113,1,1,3
2017/6/7,2017151,76,0,7,6
2017/6/8,2017152,707,7,0,7
2017/6/9,2017153,608,6,0,8
2017/6/10,2017154,363,3,6,3
2017/6/11,2017155,935,9,3,5
2017/6/12,2017156,248,2,4,8
2017/6/13,2017157,173,1,7,3
2017/6/14,2017158,285,2,8,5
2017/6/15,2017159,872,8,7,2
2017/6/16,2017160,210,2,1,0
2017/6/17,2017161,797,7,9,7
2017/6/18,2017162,398,3,9,8
2017/6/19,2017163,8,0,0,8
2017/6/20,2017164,312,3,1,2
2017/6/21,2017165,333,3,3,3
2017/6/22,2017166,496,4,9,6
2017/6/23,2017167,471,4,7,1
2017/6/24,2017168,136,1,3,6
2017/6/25,2017169,854,8,5,4
2017/6/26,2017170,881,8,8,1
2017/6/27,2017171,346,3,4,6
2017/6/28,2017172,558,5,5,8
2017/6/29,2017173,694,6,9,4
2017/6/30,2017174,414,4,1,4
2017/7/1,2017175,1,0,0,1
2017/7/2,2017176,276,2,7,6
2017/7/3,2017177,975,9,7,5
2017/7/4,2017178,744,7,4,4
2017/7/5,2017179,159,1,5,9
2017/7/6,2017180,364,3,6,4
2017/7/7,2017181,569,5,6,9
2017/7/8,2017182,148,1,4,8
2017/7/9,2017183,994,9,9,4
2017/7/10,2017184,899,8,9,9
2017/7/11,2017185,228,2,2,8
2017/7/12,2017186,33,0,3,3
2017/7/13,2017187,613,6,1,3
2017/7/14,2017188,741,7,4,1
2017/7/15,2017189,562,5,6,2
2017/7/16,2017190,883,8,8,3
2017/7/17,2017191,567,5,6,7
2017/7/18,2017192,406,4,0,6
2017/7/19,2017193,352,3,5,2
2017/7/20,2017194,466,4,6,6
2017/7/21,2017195,686,6,8,6
2017/7/22,2017196,174,1,7,4
2017/7/23,2017197,681,6,8,1
2017/7/24,2017198,703,7,0,3
2017/7/25,2017199,367,3,6,7
2017/7/26,2017200,827,8,2,7
2017/7/27,2017201,358,3,5,8
2017/7/28,2017202,996,9,9,6
2017/7/29,2017203,70,0,7,0
2017/7/30,2017204,53,0,5,3
2017/7/31,2017205,770,7,7,0
2017/8/1,2017206,344,3,4,4
2017/8/2,2017207,331,3,3,1
2017/8/3,2017208,822,8,2,2
2017/8/4,2017209,354,3,5,4
2017/8/5,2017210,256,2,5,6
2017/8/6,2017211,124,1,2,4
2017/8/7,2017212,716,7,1,6
2017/8/8,2017213,986,9,8,6
2017/8/9,2017214,313,3,1,3
2017/8/10,2017215,369,3,6,9
2017/8/11,2017216,63,0,6,3
2017/8/12,2017217,812,8,1,2
2017/8/13,2017218,911,9,1,1
2017/8/14,2017219,513,5,1,3
2017/8/15,2017220,287,2,8,7
2017/8/16,2017221,857,8,5,7
2017/8/17,2017222,731,7,3,1
2017/8/18,2017223,778,7,7,8
2017/8/19,2017224,265,2,6,5
2017/8/20,2017225,801,8,0,1
2017/8/21,2017226,903,9,0,3
2017/8/22,2017227,885,8,8,5
2017/8/23,2017228,535,5,3,5
2017/8/24,2017229,707,7,0,7
2017/8/25,2017230,598,5,9,8
2017/8/26,2017231,748,7,4,8
2017/8/27,2017232,91,0,9,1
2017/8/28,2017233,952,9,5,2
2017/8/29,2017234,895,8,9,5
2017/8/30,2017235,362,3,6,2
2017/8/31,2017236,937,9,3,7
2017/9/1,2017237,135,1,3,5
2017/9/2,2017238,517,5,1,7
2017/9/3,2017239,389,3,8,9
2017/9/4,2017240,591,5,9,1
2017/9/5,2017241,664,6,6,4
2017/9/6,2017242,237,2,3,7
2017/9/7,2017243,751,7,5,1
2017/9/8,2017244,48,0,4,8
2017/9/9,2017245,284,2,8,4
2017/9/10,2017246,778,7,7,8
2017/9/11,2017247,370,3,7,0
2017/9/12,2017248,856,8,5,6
2017/9/13,2017249,302,3,0,2
2017/9/14,2017250,142,1,4,2
2017/9/15,2017251,951,9,5,1
2017/9/16,2017252,387,3,8,7
2017/9/17,2017253,326,3,2,6
2017/9/18,2017254,639,6,3,9
2017/9/19,2017255,521,5,2,1
2017/9/20,2017256,362,3,6,2
2017/9/21,2017257,234,2,3,4
2017/9/22,2017258,361,3,6,1
2017/9/23,2017259,481,4,8,1
2017/9/24,2017260,95,0,9,5
2017/9/25,2017261,686,6,8,6
2017/9/26,2017262,912,9,1,2
2017/9/27,2017263,672,6,7,2
2017/9/28,2017264,933,9,3,3
2017/9/29,2017265,372,3,7,2
2017/9/30,2017266,203,2,0,3
2017/10/1,2017267,770,7,7,0
2017/10/2,2017268,578,5,7,8
2017/10/3,2017269,938,9,3,8
2017/10/4,2017270,135,1,3,5
2017/10/5,2017271,428,4,2,8
2017/10/6,2017272,934,9,3,4
2017/10/7,2017273,267,2,6,7
2017/10/8,2017274,944,9,4,4
2017/10/9,2017275,898,8,9,8
2017/10/10,2017276,887,8,8,7
2017/10/11,2017277,557,5,5,7
2017/10/12,2017278,902,9,0,2
2017/10/13,2017279,453,4,5,3
2017/10/14,2017280,658,6,5,8
2017/10/15,2017281,609,6,0,9
2017/10/16,2017282,568,5,6,8
2017/10/17,2017283,355,3,5,5
2017/10/18,2017284,131,1,3,1
2017/10/19,2017285,434,4,3,4
2017/10/20,2017286,512,5,1,2
2017/10/21,2017287,285,2,8,5
2017/10/22,2017288,300,3,0,0
2017/10/23,2017289,236,2,3,6
2017/10/24,2017290,285,2,8,5
2017/10/25,2017291,765,7,6,5
2017/10/26,2017292,715,7,1,5
2017/10/27,2017293,669,6,6,9
2017/10/28,2017294,757,7,5,7
2017/10/29,2017295,723,7,2,3
2017/10/30,2017296,959,9,5,9
2017/10/31,2017297,462,4,6,2
2017/11/1,2017298,218,2,1,8
2017/11/2,2017299,921,9,2,1
2017/11/3,2017300,50,0,5,0
2017/11/4,2017301,391,3,9,1
2017/11/5,2017302,241,2,4,1
2017/11/6,2017303,497,4,9,7
2017/11/7,2017304,109,1,0,9
2017/11/8,2017305,420,4,2,0
2017/11/9,2017306,817,8,1,7
2017/11/10,2017307,517,5,1,7
2017/11/11,2017308,710,7,1,0
2017/11/12,2017309,879,8,7,9
2017/11/13,2017310,136,1,3,6
2017/11/14,2017311,979,9,7,9
2017/11/15,2017312,114,1,1,4
2017/11/16,2017313,232,2,3,2
2017/11/17,2017314,300,3,0,0
2017/11/18,2017315,791,7,9,1
2017/11/19,2017316,723,7,2,3
2017/11/20,2017317,771,7,7,1
2017/11/21,2017318,856,8,5,6
2017/11/22,2017319,105,1,0,5
2017/11/23,2017320,543,5,4,3
2017/11/24,2017321,188,1,8,8
2017/11/25,2017322,419,4,1,9
2017/11/26,2017323,280,2,8,0
2017/11/27,2017324,637,6,3,7
2017/11/28,2017325,406,4,0,6
2017/11/29,2017326,490,4,9,0
2017/11/30,2017327,351,3,5,1
2017/12/1,2017328,30,0,3,0
2017/12/2,2017329,913,9,1,3
2017/12/3,2017330,430,4,3,0
2017/12/4,2017331,782,7,8,2
2017/12/5,2017332,804,8,0,4
2017/12/6,2017333,442,4,4,2
2017/12/7,2017334,905,9,0,5
2017/12/8,2017335,705,7,0,5
2017/12/9,2017336,775,7,7,5
2017/12/10,2017337,444,4,4,4
2017/12/11,2017338,901,9,0,1
2017/12/12,2017339,853,8,5,3
2017/12/13,2017340,714,7,1,4
2017/12/14,2017341,162,1,6,2
2017/12/15,2017342,960,9,6,0
2017/12/16,2017343,861,8,6,1
2017/12/17,2017344,698,6,9,8
2017/12/18,2017345,173,1,7,3
2017/12/19,2017346,861,8,6,1
2017/12/20,2017347,666,6,6,6
2017/12/21,2017348,311,3,1,1
2017/12/22,2017349,537,5,3,7
2017/12/23,2017350,726,7,2,6
2017/12/24,2017351,109,1,0,9
2017/12/25,2017352,855,8,5,5
2017/12/26,2017353,94,0,9,4
2017/12/27,2017354,294,2,9,4
2017/12/28,2017355,31,0,3,1
2017/12/29,2017356,647,6,4,7
2017/12/30,2017357,665,6,6,5
2017/12/31,2017358,612,6,1,2
2018/1/1,2018001,326,3,2,6
2018/1/2,2018002,928,9,2,8
2018/1/3,2018003,736,7,3,6
2018/1/4,2018004,393,3,9,3
2018/1/5,2018005,828,8,2,8
2018/1/6,2018006,720,7,2,0
2018/1/7,2018007,21,0,2,1
2018/1/8,2018008,583,5,8,3
2018/1/9,2018009,813,8,1,3
2018/1/10,2018010,858,8,5,8
2018/1/11,2018011,78,0,7,8
2018/1/12,2018012,891,8,9,1
2018/1/13,2018013,746,7,4,6
2018/1/14,2018014,84,0,8,4
2018/1/15,2018015,875,8,7,5
2018/1/16,2018016,401,4,0,1
2018/1/17,2018017,659,6,5,9
2018/1/18,2018018,810,8,1,0
2018/1/19,2018019,179,1,7,9
2018/1/20,2018020,749,7,4,9
2018/1/21,2018021,272,2,7,2
2018/1/22,2018022,992,9,9,2
2018/1/23,2018023,102,1,0,2
2018/1/24,2018024,664,6,6,4
2018/1/25,2018025,647,6,4,7
2018/1/26,2018026,932,9,3,2
2018/1/27,2018027,973,9,7,3
2018/1/28,2018028,828,8,2,8
2018/1/29,2018029,313,3,1,3
2018/1/30,2018030,682,6,8,2
2018/1/31,2018031,328,3,2,8
2018/2/1,2018032,712,7,1,2
2018/2/2,2018033,767,7,6,7
2018/2/3,2018034,676,6,7,6
2018/2/4,2018035,856,8,5,6
2018/2/5,2018036,365,3,6,5
2018/2/6,2018037,695,6,9,5
2018/2/7,2018038,859,8,5,9
2018/2/8,2018039,706,7,0,6
2018/2/9,2018040,684,6,8,4
2018/2/10,2018041,651,6,5,1
2018/2/11,2018042,131,1,3,1
2018/2/12,2018043,527,5,2,7
2018/2/13,2018044,902,9,0,2
2018/2/14,2018045,203,2,0,3
2018/2/22,2018046,347,3,4,7
2018/2/23,2018047,558,5,5,8
2018/2/24,2018048,693,6,9,3
2018/2/25,2018049,541,5,4,1
2018/2/26,2018050,875,8,7,5
2018/2/27,2018051,620,6,2,0
2018/2/28,2018052,369,3,6,9
2018/3/1,2018053,154,1,5,4
2018/3/2,2018054,325,3,2,5
2018/3/3,2018055,160,1,6,0
2018/3/4,2018056,908,9,0,8
2018/3/5,2018057,977,9,7,7
2018/3/6,2018058,723,7,2,3
2018/3/7,2018059,947,9,4,7
2018/3/8,2018060,767,7,6,7
2018/3/9,2018061,525,5,2,5
2018/3/10,2018062,792,7,9,2
2018/3/11,2018063,613,6,1,3
2018/3/12,2018064,339,3,3,9
2018/3/13,2018065,848,8,4,8
2018/3/14,2018066,95,0,9,5
2018/3/15,2018067,858,8,5,8
2018/3/16,2018068,448,4,4,8
2018/3/17,2018069,119,1,1,9
2018/3/18,2018070,567,5,6,7
2018/3/19,2018071,779,7,7,9
2018/3/20,2018072,473,4,7,3
2018/3/21,2018073,275,2,7,5
2018/3/22,2018074,815,8,1,5
2018/3/23,2018075,861,8,6,1
2018/3/24,2018076,785,7,8,5
2018/3/25,2018077,246,2,4,6
2018/3/26,2018078,616,6,1,6
2018/3/27,2018079,369,3,6,9
2018/3/28,2018080,879,8,7,9
2018/3/29,2018081,758,7,5,8
2018/3/30,2018082,549,5,4,9
2018/3/31,2018083,266,2,6,6
2018/4/1,2018084,519,5,1,9
2018/4/2,2018085,903,9,0,3
2018/4/3,2018086,186,1,8,6
2018/4/4,2018087,513,5,1,3
2018/4/5,2018088,99,0,9,9
2018/4/6,2018089,668,6,6,8
2018/4/7,2018090,671,6,7,1
2018/4/8,2018091,102,1,0,2
2018/4/9,2018092,231,2,3,1
2018/4/10,2018093,209,2,0,9
2018/4/11,2018094,136,1,3,6
2018/4/12,2018095,241,2,4,1
2018/4/13,2018096,243,2,4,3
2018/4/14,2018097,38,0,3,8
2018/4/15,2018098,665,6,6,5
2018/4/16,2018099,919,9,1,9
2018/4/17,2018100,270,2,7,0
2018/4/18,2018101,345,3,4,5
2018/4/19,2018102,573,5,7,3
2018/4/20,2018103,222,2,2,2
2018/4/21,2018104,717,7,1,7
2018/4/22,2018105,847,8,4,7
2018/4/23,2018106,336,3,3,6
2018/4/24,2018107,663,6,6,3
2018/4/25,2018108,692,6,9,2
2018/4/26,2018109,218,2,1,8
2018/4/27,2018110,940,9,4,0
2018/4/28,2018111,720,7,2,0
2018/4/29,2018112,955,9,5,5
2018/4/30,2018113,615,6,1,5
2018/5/1,2018114,441,4,4,1
2018/5/2,2018115,999,9,9,9
2018/5/3,2018116,3,0,0,3
2018/5/4,2018117,43,0,4,3
2018/5/5,2018118,930,9,3,0
2018/5/6,2018119,978,9,7,8
2018/5/7,2018120,498,4,9,8
2018/5/8,2018121,761,7,6,1
2018/5/9,2018122,181,1,8,1
2018/5/10,2018123,906,9,0,6
2018/5/11,2018124,689,6,8,9
2018/5/12,2018125,832,8,3,2
2018/5/13,2018126,361,3,6,1
2018/5/14,2018127,20,0,2,0
2018/5/15,2018128,33,0,3,3
2018/5/16,2018129,356,3,5,6
2018/5/17,2018130,245,2,4,5
2018/5/18,2018131,297,2,9,7
2018/5/19,2018132,966,9,6,6
2018/5/20,2018133,691,6,9,1
2018/5/21,2018134,617,6,1,7
2018/5/22,2018135,698,6,9,8
2018/5/23,2018136,643,6,4,3
2018/5/24,2018137,537,5,3,7
2018/5/25,2018138,68,0,6,8
2018/5/26,2018139,447,4,4,7
2018/5/27,2018140,133,1,3,3
2018/5/28,2018141,536,5,3,6
2018/5/29,2018142,937,9,3,7
2018/5/30,2018143,454,4,5,4
2018/5/31,2018144,91,0,9,1
2018/6/1,2018145,386,3,8,6
2018/6/2,2018146,569,5,6,9
2018/6/3,2018147,636,6,3,6
2018/6/4,2018148,87,0,8,7
2018/6/5,2018149,923,9,2,3
2018/6/6,2018150,335,3,3,5
2018/6/7,2018151,514,5,1,4
2018/6/8,2018152,258,2,5,8
2018/6/9,2018153,329,3,2,9
2018/6/10,2018154,669,6,6,9
2018/6/11,2018155,289,2,8,9
2018/6/12,2018156,324,3,2,4
2018/6/13,2018157,22,0,2,2
2018/6/14,2018158,363,3,6,3
2018/6/15,2018159,340,3,4,0
2018/6/16,2018160,477,4,7,7
2018/6/17,2018161,794,7,9,4
2018/6/18,2018162,137,1,3,7
2018/6/19,2018163,869,8,6,9
2018/6/20,2018164,157,1,5,7
2018/6/21,2018165,902,9,0,2
2018/6/22,2018166,941,9,4,1
2018/6/23,2018167,489,4,8,9
2018/6/24,2018168,174,1,7,4
2018/6/25,2018169,530,5,3,0
2018/6/26,2018170,117,1,1,7
2018/6/27,2018171,819,8,1,9
2018/6/28,2018172,513,5,1,3
2018/6/29,2018173,463,4,6,3
2018/6/30,2018174,886,8,8,6
2018/7/1,2018175,338,3,3,8
2018/7/2,2018176,235,2,3,5
2018/7/3,2018177,102,1,0,2
2018/7/4,2018178,336,3,3,6
2018/7/5,2018179,724,7,2,4
2018/7/6,2018180,761,7,6,1
2018/7/7,2018181,498,4,9,8
2018/7/8,2018182,329,3,2,9
2018/7/9,2018183,359,3,5,9
2018/7/10,2018184,473,4,7,3
2018/7/11,2018185,570,5,7,0
2018/7/12,2018186,141,1,4,1
2018/7/13,2018187,807,8,0,7
2018/7/14,2018188,48,0,4,8
2018/7/15,2018189,760,7,6,0
2018/7/16,2018190,556,5,5,6
2018/7/17,2018191,503,5,0,3
2018/7/18,2018192,893,8,9,3
2018/7/19,2018193,61,0,6,1
2018/7/20,2018194,375,3,7,5
2018/7/21,2018195,736,7,3,6
2018/7/22,2018196,5,0,0,5
2018/7/23,2018197,150,1,5,0
2018/7/24,2018198,379,3,7,9
2018/7/25,2018199,510,5,1,0
2018/7/26,2018200,350,3,5,0
2018/7/27,2018201,615,6,1,5
2018/7/28,2018202,614,6,1,4
2018/7/29,2018203,45,0,4,5
2018/7/30,2018204,42,0,4,2
2018/7/31,2018205,418,4,1,8
2018/8/1,2018206,626,6,2,6
2018/8/2,2018207,756,7,5,6
2018/8/3,2018208,452,4,5,2
2018/8/4,2018209,950,9,5,0
2018/8/5,2018210,829,8,2,9
2018/8/6,2018211,628,6,2,8
2018/8/7,2018212,578,5,7,8
2018/8/8,2018213,203,2,0,3
2018/8/9,2018214,881,8,8,1
2018/8/10,2018215,425,4,2,5
2018/8/11,2018216,821,8,2,1
2018/8/12,2018217,587,5,8,7
2018/8/13,2018218,697,6,9,7
2018/8/14,2018219,391,3,9,1
2018/8/15,2018220,648,6,4,8
2018/8/16,2018221,14,0,1,4
2018/8/17,2018222,173,1,7,3
2018/8/18,2018223,499,4,9,9
2018/8/19,2018224,30,0,3,0
2018/8/20,2018225,160,1,6,0
2018/8/21,2018226,967,9,6,7
2018/8/22,2018227,977,9,7,7
2018/8/23,2018228,470,4,7,0
2018/8/24,2018229,556,5,5,6
2018/8/25,2018230,750,7,5,0
2018/8/26,2018231,629,6,2,9
2018/8/27,2018232,715,7,1,5
2018/8/28,2018233,579,5,7,9
2018/8/29,2018234,953,9,5,3
2018/8/30,2018235,828,8,2,8
2018/8/31,2018236,642,6,4,2
2018/9/1,2018237,631,6,3,1
2018/9/2,2018238,720,7,2,0
2018/9/3,2018239,749,7,4,9
2018/9/4,2018240,506,5,0,6
2018/9/5,2018241,215,2,1,5
2018/9/6,2018242,623,6,2,3
2018/9/7,2018243,639,6,3,9
2018/9/8,2018244,364,3,6,4
2018/9/9,2018245,351,3,5,1
2018/9/10,2018246,603,6,0,3
2018/9/11,2018247,626,6,2,6
2018/9/12,2018248,251,2,5,1
2018/9/13,2018249,636,6,3,6
2018/9/14,2018250,551,5,5,1
2018/9/15,2018251,983,9,8,3
2018/9/16,2018252,67,0,6,7
2018/9/17,2018253,98,0,9,8
2018/9/18,2018254,657,6,5,7
2018/9/19,2018255,289,2,8,9
2018/9/20,2018256,87,0,8,7
2018/9/21,2018257,94,0,9,4
2018/9/22,2018258,300,3,0,0
2018/9/23,2018259,10,0,1,0
2018/9/24,2018260,474,4,7,4
2018/9/25,2018261,809,8,0,9
2018/9/26,2018262,532,5,3,2
2018/9/27,2018263,813,8,1,3
2018/9/28,2018264,4,0,0,4
2018/9/29,2018265,648,6,4,8
2018/9/30,2018266,621,6,2,1
2018/10/1,2018267,1,0,0,1
2018/10/2,2018268,728,7,2,8
2018/10/3,2018269,659,6,5,9
2018/10/4,2018270,349,3,4,9
2018/10/5,2018271,536,5,3,6
2018/10/6,2018272,85,0,8,5
2018/10/7,2018273,457,4,5,7
2018/10/8,2018274,557,5,5,7
2018/10/9,2018275,264,2,6,4
2018/10/10,2018276,261,2,6,1
2018/10/11,2018277,709,7,0,9
2018/10/12,2018278,563,5,6,3
2018/10/13,2018279,375,3,7,5
2018/10/14,2018280,669,6,6,9
2018/10/15,2018281,947,9,4,7
2018/10/16,2018282,617,6,1,7
2018/10/17,2018283,558,5,5,8
2018/10/18,2018284,634,6,3,4
2018/10/19,2018285,982,9,8,2
2018/10/20,2018286,691,6,9,1
2018/10/21,2018287,387,3,8,7
2018/10/22,2018288,344,3,4,4
2018/10/23,2018289,954,9,5,4
2018/10/24,2018290,36,0,3,6
2018/10/25,2018291,935,9,3,5
2018/10/26,2018292,922,9,2,2
2018/10/27,2018293,895,8,9,5
2018/10/28,2018294,537,5,3,7
2018/10/29,2018295,513,5,1,3
2018/10/30,2018296,881,8,8,1
2018/10/31,2018297,289,2,8,9
2018/11/1,2018298,111,1,1,1
2018/11/2,2018299,331,3,3,1
2018/11/3,2018300,777,7,7,7
2018/11/4,2018301,926,9,2,6
2018/11/5,2018302,883,8,8,3
2018/11/6,2018303,810,8,1,0
2018/11/7,2018304,340,3,4,0
2018/11/8,2018305,845,8,4,5
2018/11/9,2018306,316,3,1,6
2018/11/10,2018307,837,8,3,7
2018/11/11,2018308,682,6,8,2
2018/11/12,2018309,380,3,8,0
2018/11/13,2018310,347,3,4,7
2018/11/14,2018311,81,0,8,1
2018/11/15,2018312,256,2,5,6
2018/11/16,2018313,289,2,8,9
2018/11/17,2018314,787,7,8,7
2018/11/18,2018315,88,0,8,8
2018/11/19,2018316,708,7,0,8
2018/11/20,2018317,203,2,0,3
2018/11/21,2018318,870,8,7,0
2018/11/22,2018319,216,2,1,6
2018/11/23,2018320,565,5,6,5
2018/11/24,2018321,837,8,3,7
2018/11/25,2018322,130,1,3,0
2018/11/26,2018323,924,9,2,4
2018/11/27,2018324,319,3,1,9
2018/11/28,2018325,61,0,6,1
2018/11/29,2018326,454,4,5,4
2018/11/30,2018327,432,4,3,2
2018/12/1,2018328,481,4,8,1
2018/12/2,2018329,165,1,6,5
2018/12/3,2018330,171,1,7,1
2018/12/4,2018331,108,1,0,8
2018/12/5,2018332,388,3,8,8
2018/12/6,2018333,288,2,8,8
2018/12/7,2018334,349,3,4,9
2018/12/8,2018335,407,4,0,7
2018/12/9,2018336,906,9,0,6
2018/12/10,2018337,731,7,3,1
2018/12/11,2018338,178,1,7,8
2018/12/12,2018339,774,7,7,4
2018/12/13,2018340,798,7,9,8
2018/12/14,2018341,799,7,9,9
2018/12/15,2018342,497,4,9,7
2018/12/16,2018343,52,0,5,2
2018/12/17,2018344,397,3,9,7
2018/12/18,2018345,692,6,9,2
2018/12/19,2018346,186,1,8,6
2018/12/20,2018347,513,5,1,3
2018/12/21,2018348,469,4,6,9
2018/12/22,2018349,821,8,2,1
2018/12/23,2018350,322,3,2,2
2018/12/24,2018351,156,1,5,6
2018/12/25,2018352,542,5,4,2
2018/12/26,2018353,589,5,8,9
